subject_id	subject_label	subject_category	subject_description	object_id	object_label	object_source	predicate_id	mapping_justification	confidence	comment
nmdc:QuantityValue	QuantityValue	class	A simple quantity, e.g. 2cm	NCIT:C25712	Value	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7771	
nmdc:QuantityValue	QuantityValue	class	A simple quantity, e.g. 2cm	NCIT:C217000	Quantity or Range	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7763	
nmdc:QuantityValue	QuantityValue	class	A simple quantity, e.g. 2cm	SNOMED:364658003	Quantity of drinking (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7760	
nmdc:QuantityValue	QuantityValue	class	A simple quantity, e.g. 2cm	SNOMED:159292005	Quantity surveyor assistant (occupation)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7732	
nmdc:QuantityValue	QuantityValue	class	A simple quantity, e.g. 2cm	NCIT:C94848	Quantity Exactness	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7732	
nmdc:QuantityValue	QuantityValue	class	A simple quantity, e.g. 2cm	NCIT:C44258	Unit of Quantity	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7728	
nmdc:QuantityValue	QuantityValue	class	A simple quantity, e.g. 2cm	SNOMED:1179057001	Measured quantity of intake of fluid (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7723	
nmdc:QuantityValue	QuantityValue	class	A simple quantity, e.g. 2cm	PRIDE:0000466	Quantification result file URI	PRIDE	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7706	
nmdc:QuantityValue	QuantityValue	class	A simple quantity, e.g. 2cm	SNOMED:364308001	Quantity of menstrual blood loss (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7690	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C63117	Image Display Error/Artifact	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7732	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	SNOMED:260703003	Image control (attribute)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7684	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C182022	Image File Directory	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7574	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C164541	Image Type Code	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7566	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C183338	Image Repository Name	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7564	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C175898	Imaging Software Name	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7560	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C164829	Imaging Acquisition Protocol Element Image Type Code	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7560	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C69204	Image View Modifier	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7539	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C183333	Image Set Access Method Indicator	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7536	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	SNOMED:399264008	Image mode (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7506	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	SNOMED:900000000000480006	Attribute value type reference set (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7506	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	SCHEMAORG_HTTPS:ImageObjectSnapshot	ImageObjectSnapshot	SCHEMAORG_HTTPS	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7476	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	SNOMED:900000000000471006	Image reference (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7450	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C164828	Imaging Acquisition Protocol Element Data Collection Diameter	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7438	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C183334	Image Set URL	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7427	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	OBI:0003355	image data set analysis	OBI	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7419	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C164835	Imaging Reconstruction Protocol Element Reconstruction Field of View Height	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7405	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C175246	Image File	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7397	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C164836	Imaging Reconstruction Protocol Element Reconstruction Field of View Width	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7389	
nmdc:ImageValue	ImageValue	class	An attribute value representing an image.	NCIT:C183332	Image Set Name	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7388	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C198999	Person by Personal Characteristic	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8264	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	SNOMED:444018008	Person with characteristic related to subject of record (person)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8228	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	SNOMED:734006007	Person name (property) (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8150	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C165013	Person Derived Ethnicity Origin Code	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8057	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C69247	Person Observer Role in Organization	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8036	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	SNOMED:438347000	Person categorized by affiliation with belief system (person)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8026	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C198997	Person by Activity Type	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8001	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C165012	Person Computed Ethnicity Source Code	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8000	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C164215	Person by Age Group	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7991	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C198995	Person by OccupationType	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7975	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C165011	Person Computed Ethnicity Code	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7975	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C198998	Person by Legal Status	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7945	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C69248	Person Observer Role in Procedure	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7928	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C69246	Observer Organization	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7924	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C171087	Person/Individual Attribute	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7920	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	SNOMED:410597007	Person categorized by religious affiliation (person)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7918	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	SNOMED:715196001	Person name suffix (observable entity)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7915	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	SNOMED:410598002	Person categorized by age (person)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7900	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	SNOMED:900000000000480006	Attribute value type reference set (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7871	
nmdc:PersonValue	PersonValue	class	An attribute value representing a person	NCIT:C93989	Person Occupation Date Range	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7871	
nmdc:TextValue	TextValue	class	A basic string value	NCIT:C95682	Simple Character String Data Type	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8351	
nmdc:TextValue	TextValue	class	A basic string value	SNOMED:117444000	Text value (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8048	
nmdc:TextValue	TextValue	class	A basic string value	NCIT:C95631	Character String No Translations Data Type	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8036	
nmdc:TextValue	TextValue	class	A basic string value	NCIT:C85873	Plain Text Data Format	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7902	
nmdc:TextValue	TextValue	class	A basic string value	NCIT:C95818	Character String Data Type	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7832	
nmdc:TextValue	TextValue	class	A basic string value	SNOMED:446609009	Simple type reference set (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7817	
nmdc:TextValue	TextValue	class	A basic string value	SNOMED:277524005	Simple alphanumeric labels (qualifier value)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7720	
nmdc:TextValue	TextValue	class	A basic string value	SNOMED:900000000000513000	Simple query specification reference set (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7712	
nmdc:TextValue	TextValue	class	A basic string value	SNOMED:900000000000468003	Text < 256 bytes	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7633	
nmdc:TextValue	TextValue	class	A basic string value	SNOMED:900000000000540000	Plain text (foundation metadata concept)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7629	
nmdc:TextValue	TextValue	class	A basic string value	NCIT:C181705	ASCII Encoding Version for Read Group QC	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7600	
nmdc:TextValue	TextValue	class	A basic string value	NCIT:C207525	Value Range is Approximate Indicator	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7597	
nmdc:TextValue	TextValue	class	A basic string value	NCIT:C216154	Value Represented As Text	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7584	
nmdc:TextValue	TextValue	class	A basic string value	SNOMED:900000000000020002	Initial character case insensitive	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7554	
nmdc:TextValue	TextValue	class	A basic string value	NCIT:C71494	Simple Random Sampling without Replacement	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7538	
nmdc:TextValue	TextValue	class	A basic string value	NCIT:C215487	Text Abbreviation Value	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7513	
nmdc:TextValue	TextValue	class	A basic string value	SNOMED:466598006	Text-character reader (physical object)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7509	
nmdc:TextValue	TextValue	class	A basic string value	CAO:000233	Text data file	CAO	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7494	
nmdc:TextValue	TextValue	class	A basic string value	SNOMED:467103006	Basic laundry bag (physical object)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7481	
nmdc:TextValue	TextValue	class	A basic string value	SNOMED:168541005	Plain X-ray result normal (finding)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7480	
nmdc:TimestampValue	TimestampValue	class	A value that is a timestamp. The range should be ISO-8601	NCIT:C54086	Timestamp Data Type	NCIT	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.8088	
nmdc:TimestampValue	TimestampValue	class	A value that is a timestamp. The range should be ISO-8601	SNOMED:398215006	Timestamp (physical object)	SNOMED	skos:closeMatch	semapv:SemanticSimilarityThresholdMatching	0.7664	
